chromosome_id	chromosome_name	ensembl_gene_id	start_position	end_position	strand
3211	GL018731	ENSOCUG00000007888	135791	148065	-1
3211	GL018731	ENSOCUG00000007897	70077	73907	1
3211	GL018731	ENSOCUG00000007899	43465	69266	-1
3211	GL018731	ENSOCUG00000008480	311835	594632	1
3211	GL018731	ENSOCUG00000009436	1024919	1072973	-1
3211	GL018731	ENSOCUG00000009667	714121	733055	1
3211	GL018731	ENSOCUG00000009992	641498	643924	1
3211	GL018731	ENSOCUG00000015201	1322366	1330808	-1
3211	GL018731	ENSOCUG00000016676	2082201	2198942	-1
3211	GL018731	ENSOCUG00000016680	785566	786627	-1
3211	GL018731	ENSOCUG00000016688	1875974	2003875	-1
3211	GL018731	ENSOCUG00000016698	1777472	1852192	-1
3211	GL018731	ENSOCUG00000016710	1674678	1771646	1
3211	GL018731	ENSOCUG00000024582	115134	116177	-1
3211	GL018731	ENSOCUG00000029334	2073008	2076005	-1
3211	GL018731	ENSOCUG00000029352	1442929	1444962	-1
3211	GL018731	ENSOCUG00000029659	1102863	1150093	-1
3209	GL018732	ENSOCUG00000000990	1448499	1451743	1
3209	GL018732	ENSOCUG00000002029	2503035	2562093	1
3209	GL018732	ENSOCUG00000002039	2409673	2485948	1
3209	GL018732	ENSOCUG00000002911	1329191	1352329	-1
3209	GL018732	ENSOCUG00000003091	485419	523909	-1
3209	GL018732	ENSOCUG00000003102	438845	485977	1
3209	GL018732	ENSOCUG00000003685	1018897	1252788	1
3209	GL018732	ENSOCUG00000004814	2277119	2281397	1
3209	GL018732	ENSOCUG00000005228	197950	276900	-1
3209	GL018732	ENSOCUG00000005239	160283	171151	1
3209	GL018732	ENSOCUG00000005923	771889	785894	-1
3209	GL018732	ENSOCUG00000007288	2292505	2400488	-1
3209	GL018732	ENSOCUG00000012740	2097764	2141334	1
3209	GL018732	ENSOCUG00000012840	109847	143077	-1
3209	GL018732	ENSOCUG00000012853	37394	94127	-1
3209	GL018732	ENSOCUG00000014184	673397	729725	-1
3209	GL018732	ENSOCUG00000014750	559904	577590	-1
3209	GL018732	ENSOCUG00000017041	758713	760839	-1
3207	GL018733	ENSOCUG00000002028	1497806	1546149	-1
3207	GL018733	ENSOCUG00000002409	1797471	2048577	-1
3207	GL018733	ENSOCUG00000002418	2091726	2126454	-1
3207	GL018733	ENSOCUG00000002424	2135172	2139996	-1
3207	GL018733	ENSOCUG00000003954	2584374	2587732	1
3207	GL018733	ENSOCUG00000005131	1289048	1334447	1
3207	GL018733	ENSOCUG00000005536	1083664	1086802	-1
3207	GL018733	ENSOCUG00000005541	1089466	1178092	-1
3207	GL018733	ENSOCUG00000006205	1548764	1645255	1
3207	GL018733	ENSOCUG00000012557	60437	594016	-1
3207	GL018733	ENSOCUG00000013940	2393795	2440355	-1
3207	GL018733	ENSOCUG00000013952	2445157	2498728	-1
3207	GL018733	ENSOCUG00000014161	1410721	1485028	-1
3207	GL018733	ENSOCUG00000015939	2324614	2336699	1
3207	GL018733	ENSOCUG00000017373	827214	964650	-1
3207	GL018733	ENSOCUG00000017620	2179753	2184430	1
3207	GL018733	ENSOCUG00000017624	2207401	2252217	-1
3207	GL018733	ENSOCUG00000017633	2267463	2300470	1
3207	GL018733	ENSOCUG00000021405	1737136	1738884	1
3207	GL018733	ENSOCUG00000021505	2052424	2083845	-1
3207	GL018733	ENSOCUG00000021891	2188532	2191341	-1
3207	GL018733	ENSOCUG00000023972	734572	736019	-1
3207	GL018733	ENSOCUG00000024412	2164419	2168651	-1
3207	GL018733	ENSOCUG00000025304	1754969	1795122	1
3207	GL018733	ENSOCUG00000025674	2518058	2540021	-1
3207	GL018733	ENSOCUG00000027929	2344062	2397517	1
3207	GL018733	ENSOCUG00000029275	1390558	1401351	1
3207	GL018733	ENSOCUG00000029474	1348663	1355139	1
3208	GL018734	ENSOCUG00000001303	516906	522061	-1
3208	GL018734	ENSOCUG00000001305	523577	524359	-1
3208	GL018734	ENSOCUG00000001967	4636	8387	-1
3208	GL018734	ENSOCUG00000002177	130439	143267	-1
3208	GL018734	ENSOCUG00000002689	1179143	1198406	-1
3208	GL018734	ENSOCUG00000002701	1174160	1177846	1
3208	GL018734	ENSOCUG00000002704	1142691	1170565	1
3208	GL018734	ENSOCUG00000002712	1077804	1102699	-1
3208	GL018734	ENSOCUG00000003178	656163	719318	-1
3208	GL018734	ENSOCUG00000004417	547573	571146	-1
3208	GL018734	ENSOCUG00000006673	37874	38920	1
3208	GL018734	ENSOCUG00000006739	529275	541344	1
3208	GL018734	ENSOCUG00000006938	920531	929320	-1
3208	GL018734	ENSOCUG00000006941	907727	920234	1
3208	GL018734	ENSOCUG00000006948	848359	877649	-1
3208	GL018734	ENSOCUG00000007275	944809	952487	1
3208	GL018734	ENSOCUG00000008255	619867	633930	1
3208	GL018734	ENSOCUG00000008260	574604	596491	-1
3208	GL018734	ENSOCUG00000009630	1595205	1647692	1
3208	GL018734	ENSOCUG00000009636	1554318	1587847	1
3208	GL018734	ENSOCUG00000009642	1474957	1553747	-1
3208	GL018734	ENSOCUG00000009651	1544571	1545500	1
3208	GL018734	ENSOCUG00000010285	341986	403574	1
3208	GL018734	ENSOCUG00000011434	1234060	1321079	-1
3208	GL018734	ENSOCUG00000011875	878335	896912	1
3208	GL018734	ENSOCUG00000011988	427284	430165	1
3208	GL018734	ENSOCUG00000012263	2451183	2593562	1
3208	GL018734	ENSOCUG00000012267	2375977	2398242	-1
3208	GL018734	ENSOCUG00000012665	1945267	1952809	-1
3208	GL018734	ENSOCUG00000012705	993607	1002895	1
3208	GL018734	ENSOCUG00000012866	1044576	1075758	-1
3208	GL018734	ENSOCUG00000013186	643376	644585	1
3208	GL018734	ENSOCUG00000013337	744170	816561	-1
3208	GL018734	ENSOCUG00000013355	723397	741670	-1
3208	GL018734	ENSOCUG00000014060	2327305	2354220	-1
3208	GL018734	ENSOCUG00000014248	83103	90498	1
3208	GL018734	ENSOCUG00000015446	508853	515180	1
3208	GL018734	ENSOCUG00000016128	2028676	2228201	-1
3208	GL018734	ENSOCUG00000016133	93074	117977	1
3208	GL018734	ENSOCUG00000016161	1984331	2002354	-1
3208	GL018734	ENSOCUG00000017616	1704749	1709184	-1
3208	GL018734	ENSOCUG00000021368	953304	993528	-1
3208	GL018734	ENSOCUG00000023730	1926751	1947225	1
3208	GL018734	ENSOCUG00000023785	833999	840780	1
3208	GL018734	ENSOCUG00000025575	454302	457464	1
3208	GL018734	ENSOCUG00000025837	186487	214798	1
3208	GL018734	ENSOCUG00000026325	821577	823418	-1
3208	GL018734	ENSOCUG00000026356	462045	465653	1
3208	GL018734	ENSOCUG00000026512	820428	821105	-1
3208	GL018734	ENSOCUG00000027434	124041	130228	1
3208	GL018734	ENSOCUG00000027693	439790	443509	1
3208	GL018734	ENSOCUG00000027909	1017956	1018993	1
3208	GL018734	ENSOCUG00000028043	413972	417517	1
3206	GL018735	ENSOCUG00000002506	316889	318663	1
3206	GL018735	ENSOCUG00000004891	987267	991980	1
3206	GL018735	ENSOCUG00000004893	1029260	1034214	-1
3206	GL018735	ENSOCUG00000004897	1068365	1133192	-1
3206	GL018735	ENSOCUG00000007088	144975	194906	-1
3206	GL018735	ENSOCUG00000008121	332076	335018	1
3206	GL018735	ENSOCUG00000008509	1197447	1350874	1
3206	GL018735	ENSOCUG00000008523	1363977	1559680	-1
3206	GL018735	ENSOCUG00000010129	1741818	1764629	-1
3206	GL018735	ENSOCUG00000010137	1723929	1736287	1
3206	GL018735	ENSOCUG00000011713	479235	497510	1
3206	GL018735	ENSOCUG00000011721	491988	501761	-1
3206	GL018735	ENSOCUG00000013473	1864631	2507853	1
3206	GL018735	ENSOCUG00000013493	2510297	2536658	-1
3206	GL018735	ENSOCUG00000014553	1265031	1265485	1
3206	GL018735	ENSOCUG00000015683	587287	636672	-1
3206	GL018735	ENSOCUG00000015706	685385	687368	1
3206	GL018735	ENSOCUG00000023424	867850	869108	1
3206	GL018735	ENSOCUG00000026219	1042614	1052870	-1
3206	GL018735	ENSOCUG00000027655	717394	738951	1
3206	GL018735	ENSOCUG00000027922	446722	447186	1
3205	GL018736	ENSOCUG00000001570	1153840	1282986	1
3205	GL018736	ENSOCUG00000001873	892613	961250	1
3205	GL018736	ENSOCUG00000001884	962125	1067673	-1
3205	GL018736	ENSOCUG00000001982	278247	433088	1
3205	GL018736	ENSOCUG00000002047	1395577	1491175	1
3205	GL018736	ENSOCUG00000002056	1514204	1539733	1
3205	GL018736	ENSOCUG00000003489	352187	361064	-1
3205	GL018736	ENSOCUG00000003856	13299	40915	1
3205	GL018736	ENSOCUG00000004535	162028	173679	1
3205	GL018736	ENSOCUG00000005758	1857523	1858101	-1
3205	GL018736	ENSOCUG00000009528	84631	87541	1
3205	GL018736	ENSOCUG00000009536	101323	122965	-1
3205	GL018736	ENSOCUG00000011162	1293532	1327508	1
3205	GL018736	ENSOCUG00000011170	1329772	1340172	-1
3205	GL018736	ENSOCUG00000014497	218082	268189	1
3205	GL018736	ENSOCUG00000014705	549002	571185	1
3205	GL018736	ENSOCUG00000015285	750882	793567	1
3205	GL018736	ENSOCUG00000015303	808354	840822	1
3205	GL018736	ENSOCUG00000015626	450133	489775	-1
3205	GL018736	ENSOCUG00000016982	2243481	2263533	1
3205	GL018736	ENSOCUG00000024402	1122480	1123334	1
3205	GL018736	ENSOCUG00000024541	149105	154397	1
3205	GL018736	ENSOCUG00000025954	590901	717112	1
3205	GL018736	ENSOCUG00000026418	69498	73416	1
3205	GL018736	ENSOCUG00000026666	994256	995237	1
3205	GL018736	ENSOCUG00000026870	1264522	1265250	-1
3205	GL018736	ENSOCUG00000027279	140362	147552	1
3205	GL018736	ENSOCUG00000027718	135993	140301	1
3202	GL018737	ENSOCUG00000002672	100294	510852	1
3202	GL018737	ENSOCUG00000007772	1455155	1496404	1
3202	GL018737	ENSOCUG00000010384	1518058	1683475	-1
3202	GL018737	ENSOCUG00000010395	1509372	1519188	1
3202	GL018737	ENSOCUG00000011140	2001438	2049632	-1
3202	GL018737	ENSOCUG00000011603	764712	767354	1
3202	GL018737	ENSOCUG00000012163	542888	686066	1
3202	GL018737	ENSOCUG00000012172	519350	541944	-1
3202	GL018737	ENSOCUG00000016290	1797634	1807022	1
3202	GL018737	ENSOCUG00000016299	1781938	1784002	-1
3202	GL018737	ENSOCUG00000017566	2131223	2275588	-1
3202	GL018737	ENSOCUG00000021571	891472	892147	1
3202	GL018737	ENSOCUG00000022315	1821100	1888687	-1
3202	GL018737	ENSOCUG00000022959	1637547	1638296	1
3202	GL018737	ENSOCUG00000027803	18477	75750	1
3204	GL018738	ENSOCUG00000000146	783537	960633	1
3204	GL018738	ENSOCUG00000002188	1294662	1328005	1
3204	GL018738	ENSOCUG00000002200	1333865	1335692	-1
3204	GL018738	ENSOCUG00000005468	1392584	1415628	-1
3204	GL018738	ENSOCUG00000005980	576423	597587	-1
3204	GL018738	ENSOCUG00000005991	517433	526791	-1
3204	GL018738	ENSOCUG00000006006	461798	500025	-1
3204	GL018738	ENSOCUG00000006370	248821	251196	1
3204	GL018738	ENSOCUG00000006449	111840	137989	1
3204	GL018738	ENSOCUG00000007308	757479	958277	-1
3204	GL018738	ENSOCUG00000008205	667562	716011	1
3204	GL018738	ENSOCUG00000010508	1555435	1570808	1
3204	GL018738	ENSOCUG00000010997	1939088	1973236	-1
3204	GL018738	ENSOCUG00000011488	2190506	2294419	-1
3204	GL018738	ENSOCUG00000011501	2175330	2175881	1
3204	GL018738	ENSOCUG00000013527	2329363	2444286	-1
3204	GL018738	ENSOCUG00000013541	2303345	2317531	1
3204	GL018738	ENSOCUG00000013777	1338164	1352141	1
3204	GL018738	ENSOCUG00000013969	1138176	1247126	1
3204	GL018738	ENSOCUG00000014304	983488	1082848	1
3204	GL018738	ENSOCUG00000014916	1453348	1475205	-1
3204	GL018738	ENSOCUG00000014926	1448095	1451319	1
3204	GL018738	ENSOCUG00000014933	1440828	1441985	-1
3204	GL018738	ENSOCUG00000014934	1425191	1435277	-1
3204	GL018738	ENSOCUG00000015114	1571080	1580727	-1
3204	GL018738	ENSOCUG00000016908	274966	425243	-1
3204	GL018738	ENSOCUG00000017412	2011099	2031879	1
3204	GL018738	ENSOCUG00000017659	1829890	1842909	1
3204	GL018738	ENSOCUG00000017864	729677	740614	1
3204	GL018738	ENSOCUG00000017866	726366	729717	1
3204	GL018738	ENSOCUG00000021886	1337182	1337307	1
3204	GL018738	ENSOCUG00000023296	95146	96452	1
3204	GL018738	ENSOCUG00000024766	1419671	1424069	-1
3204	GL018738	ENSOCUG00000024969	1282693	1291324	1
3204	GL018738	ENSOCUG00000025545	12585	13047	1
3204	GL018738	ENSOCUG00000026686	17266	42953	1
3204	GL018738	ENSOCUG00000026694	171938	247744	1
3204	GL018738	ENSOCUG00000026822	1353402	1357847	1
3204	GL018738	ENSOCUG00000027243	1734566	1769085	1
3204	GL018738	ENSOCUG00000028094	1362469	1377777	-1
3200	GL018739	ENSOCUG00000003422	1519246	1534134	-1
3200	GL018739	ENSOCUG00000003525	2047356	2056176	-1
3200	GL018739	ENSOCUG00000003803	2281988	2286872	-1
3200	GL018739	ENSOCUG00000005549	2306106	2318532	-1
3200	GL018739	ENSOCUG00000005551	1611061	1888268	-1
3200	GL018739	ENSOCUG00000005899	1237830	1269612	-1
3200	GL018739	ENSOCUG00000007278	2255755	2273204	-1
3200	GL018739	ENSOCUG00000007291	2245495	2256081	1
3200	GL018739	ENSOCUG00000007298	2209618	2243216	-1
3200	GL018739	ENSOCUG00000007311	2205805	2208181	1
3200	GL018739	ENSOCUG00000007517	1434324	1445846	-1
3200	GL018739	ENSOCUG00000007960	2099636	2128138	-1
3200	GL018739	ENSOCUG00000007972	2066386	2087783	-1
3200	GL018739	ENSOCUG00000008348	1370395	1373009	-1
3200	GL018739	ENSOCUG00000009605	1039498	1078745	-1
3200	GL018739	ENSOCUG00000010759	1313730	1339108	1
3200	GL018739	ENSOCUG00000014127	1901647	1932164	-1
3200	GL018739	ENSOCUG00000015925	1963691	2026137	-1
3200	GL018739	ENSOCUG00000017106	14391	134667	-1
3200	GL018739	ENSOCUG00000025024	1113415	1144796	-1
3200	GL018739	ENSOCUG00000025025	1464568	1471284	-1
3200	GL018739	ENSOCUG00000026490	1491715	1507992	1
3200	GL018739	ENSOCUG00000027131	2192300	2193421	1
3200	GL018739	ENSOCUG00000027719	2134021	2139013	1
3200	GL018739	ENSOCUG00000028991	764395	764577	-1
3200	GL018739	ENSOCUG00000029199	1566325	1592564	1
3203	GL018740	ENSOCUG00000000108	1100282	1100884	1
3203	GL018740	ENSOCUG00000000307	538462	546165	1
3203	GL018740	ENSOCUG00000002515	1241920	1244932	1
3203	GL018740	ENSOCUG00000005097	56299	58590	1
3203	GL018740	ENSOCUG00000007815	1878540	1895433	1
3203	GL018740	ENSOCUG00000007825	307741	308469	-1
3203	GL018740	ENSOCUG00000013157	254898	255803	1
3203	GL018740	ENSOCUG00000023576	732600	740558	1
3203	GL018740	ENSOCUG00000023854	995644	1004959	-1
3203	GL018740	ENSOCUG00000026761	2060249	2112949	1
3203	GL018740	ENSOCUG00000027911	1826681	1827031	1
3203	GL018740	ENSOCUG00000029177	1955618	1976390	1
3203	GL018740	ENSOCUG00000029529	1655991	1661057	1
3203	GL018740	ENSOCUG00000029686	613148	617626	-1
3201	GL018741	ENSOCUG00000002790	859059	903544	-1
3201	GL018741	ENSOCUG00000002798	768228	866721	1
3201	GL018741	ENSOCUG00000002927	540131	546651	1
3201	GL018741	ENSOCUG00000006288	571281	707680	1
3201	GL018741	ENSOCUG00000013125	1047373	1100568	1
3201	GL018741	ENSOCUG00000015747	725206	763310	-1
3201	GL018741	ENSOCUG00000015930	921022	955015	-1
3201	GL018741	ENSOCUG00000017055	1024519	1031471	1
3201	GL018741	ENSOCUG00000021227	175376	176044	1
3201	GL018741	ENSOCUG00000022528	371366	372262	-1
3201	GL018741	ENSOCUG00000023530	147706	148913	-1
3201	GL018741	ENSOCUG00000024869	518109	522693	1
3201	GL018741	ENSOCUG00000025268	1160069	1166561	-1
3201	GL018741	ENSOCUG00000025498	1372072	1549193	-1
3201	GL018741	ENSOCUG00000026169	336622	337527	-1
3201	GL018741	ENSOCUG00000026809	2120422	2122052	-1
3201	GL018741	ENSOCUG00000026879	2098930	2292491	1
3201	GL018741	ENSOCUG00000027493	1119024	1227579	1
3198	GL018742	ENSOCUG00000005628	1523856	1592529	-1
3198	GL018742	ENSOCUG00000006095	964763	1006772	-1
3198	GL018742	ENSOCUG00000006112	932574	958867	1
3198	GL018742	ENSOCUG00000011296	1224311	1283677	-1
3198	GL018742	ENSOCUG00000011744	1724991	1760210	1
3198	GL018742	ENSOCUG00000012296	1421606	1429519	1
3198	GL018742	ENSOCUG00000012305	1408612	1421195	-1
3198	GL018742	ENSOCUG00000013669	1448383	1529375	1
3198	GL018742	ENSOCUG00000013699	1428814	1447570	-1
3198	GL018742	ENSOCUG00000021377	1331587	1372158	-1
3198	GL018742	ENSOCUG00000022616	1184399	1203863	-1
3198	GL018742	ENSOCUG00000025251	1018834	1020409	-1
3198	GL018742	ENSOCUG00000029167	1823750	1837096	1
3197	GL018743	ENSOCUG00000003359	1269987	1279608	-1
3197	GL018743	ENSOCUG00000004839	979624	999765	1
3197	GL018743	ENSOCUG00000005146	1219750	1262953	1
3197	GL018743	ENSOCUG00000010484	1287594	1319482	1
3197	GL018743	ENSOCUG00000013801	1374002	1414639	1
3197	GL018743	ENSOCUG00000015621	1019047	1057455	-1
3197	GL018743	ENSOCUG00000015786	543360	786769	1
3197	GL018743	ENSOCUG00000015800	316401	541229	-1
3197	GL018743	ENSOCUG00000017362	802003	875706	1
3197	GL018743	ENSOCUG00000017749	1141178	1178230	1
3197	GL018743	ENSOCUG00000021486	1325917	1329337	-1
3197	GL018743	ENSOCUG00000023540	1650646	1650894	-1
3197	GL018743	ENSOCUG00000024894	1500884	1501756	-1
3197	GL018743	ENSOCUG00000027694	945471	947012	1
3199	GL018744	ENSOCUG00000006422	2105424	2121903	1
3199	GL018744	ENSOCUG00000010437	1029753	1071246	-1
3199	GL018744	ENSOCUG00000010825	1444881	1654457	1
3199	GL018744	ENSOCUG00000012096	464054	557076	-1
3199	GL018744	ENSOCUG00000015620	1159724	1281702	-1
3199	GL018744	ENSOCUG00000015639	1144796	1149888	-1
3199	GL018744	ENSOCUG00000015945	750515	1025726	1
3199	GL018744	ENSOCUG00000024757	789149	790664	-1
3199	GL018744	ENSOCUG00000026741	2126933	2141008	-1
3196	GL018745	ENSOCUG00000002893	150247	161792	1
3196	GL018745	ENSOCUG00000003692	1485473	1724848	-1
3196	GL018745	ENSOCUG00000003695	1560942	1612313	1
3196	GL018745	ENSOCUG00000010725	1879746	1881779	-1
3196	GL018745	ENSOCUG00000013766	207158	469868	1
3196	GL018745	ENSOCUG00000014423	1730413	1853435	1
3196	GL018745	ENSOCUG00000014902	175274	185349	1
3196	GL018745	ENSOCUG00000014968	1893312	1936239	-1
3196	GL018745	ENSOCUG00000014985	1966631	2051543	-1
3196	GL018745	ENSOCUG00000015374	1744	82648	-1
3196	GL018745	ENSOCUG00000023106	110483	142872	-1
3196	GL018745	ENSOCUG00000027263	97543	107607	-1
3196	GL018745	ENSOCUG00000029343	1376816	1477892	1
3194	GL018746	ENSOCUG00000000228	649594	655760	1
3194	GL018746	ENSOCUG00000000431	701759	708041	1
3194	GL018746	ENSOCUG00000000769	1374297	1480770	-1
3194	GL018746	ENSOCUG00000003255	1968294	1985218	1
3194	GL018746	ENSOCUG00000005023	920574	935194	-1
3194	GL018746	ENSOCUG00000006114	874020	919479	1
3194	GL018746	ENSOCUG00000006137	337817	352409	1
3194	GL018746	ENSOCUG00000006503	477359	518694	-1
3194	GL018746	ENSOCUG00000008190	80058	96612	-1
3194	GL018746	ENSOCUG00000009040	657436	671614	-1
3194	GL018746	ENSOCUG00000009907	755979	814644	1
3194	GL018746	ENSOCUG00000013256	846091	853328	1
3194	GL018746	ENSOCUG00000015011	1499370	1503536	1
3194	GL018746	ENSOCUG00000015016	1770020	1928535	-1
3194	GL018746	ENSOCUG00000015027	1323564	1380679	1
3194	GL018746	ENSOCUG00000015117	368053	392126	-1
3194	GL018746	ENSOCUG00000015765	578923	594772	1
3194	GL018746	ENSOCUG00000016763	548990	564978	-1
3194	GL018746	ENSOCUG00000021019	230729	323274	1
3194	GL018746	ENSOCUG00000021767	823550	839373	1
3194	GL018746	ENSOCUG00000021808	59844	71959	-1
3194	GL018746	ENSOCUG00000022720	1029567	1098753	1
3194	GL018746	ENSOCUG00000023712	1509077	1576371	-1
3194	GL018746	ENSOCUG00000024753	1099356	1115004	1
3194	GL018746	ENSOCUG00000024977	596597	613842	-1
3194	GL018746	ENSOCUG00000026922	435321	474173	1
3194	GL018746	ENSOCUG00000029340	1158000	1259719	-1
3193	GL018747	ENSOCUG00000000517	741522	742454	1
3193	GL018747	ENSOCUG00000002516	437007	442492	1
3193	GL018747	ENSOCUG00000007023	464355	468919	-1
3193	GL018747	ENSOCUG00000009364	837839	838777	1
3193	GL018747	ENSOCUG00000009368	956760	1016516	1
3193	GL018747	ENSOCUG00000009374	1065502	1089436	1
3193	GL018747	ENSOCUG00000011864	757360	758298	1
3193	GL018747	ENSOCUG00000013027	722530	723468	-1
3193	GL018747	ENSOCUG00000013970	1989091	1996070	1
3193	GL018747	ENSOCUG00000016342	1148441	1314961	-1
3193	GL018747	ENSOCUG00000017512	157936	159141	-1
3193	GL018747	ENSOCUG00000020901	356735	358299	1
3193	GL018747	ENSOCUG00000021035	658193	658573	-1
3193	GL018747	ENSOCUG00000021941	708955	709365	-1
3193	GL018747	ENSOCUG00000022176	187213	188115	1
3193	GL018747	ENSOCUG00000022197	658964	659356	1
3193	GL018747	ENSOCUG00000022524	1709054	1709464	1
3193	GL018747	ENSOCUG00000022565	711677	712057	1
3193	GL018747	ENSOCUG00000023201	327327	328296	-1
3193	GL018747	ENSOCUG00000024006	385908	386288	-1
3193	GL018747	ENSOCUG00000024155	286331	287233	-1
3193	GL018747	ENSOCUG00000024185	779371	780297	1
3193	GL018747	ENSOCUG00000025064	375827	376207	-1
3193	GL018747	ENSOCUG00000025297	692121	692513	1
3193	GL018747	ENSOCUG00000025659	666801	667211	1
3193	GL018747	ENSOCUG00000026011	386598	387547	1
3193	GL018747	ENSOCUG00000026452	380903	381214	1
3193	GL018747	ENSOCUG00000026771	710894	711286	-1
3193	GL018747	ENSOCUG00000026810	691350	691730	-1
3193	GL018747	ENSOCUG00000026955	705742	706410	1
3193	GL018747	ENSOCUG00000027038	376598	376990	1
3193	GL018747	ENSOCUG00000027137	815387	816322	1
3193	GL018747	ENSOCUG00000027145	661136	661546	1
3193	GL018747	ENSOCUG00000027597	269947	270837	-1
3193	GL018747	ENSOCUG00000028181	208294	209196	1
3193	GL018747	ENSOCUG00000029718	496433	503877	-1
3195	GL018748	ENSOCUG00000001479	1308978	1354445	1
3195	GL018748	ENSOCUG00000001641	648283	653711	1
3195	GL018748	ENSOCUG00000010413	9211	34377	1
3195	GL018748	ENSOCUG00000010427	57298	109101	-1
3195	GL018748	ENSOCUG00000014342	314824	569806	-1
3195	GL018748	ENSOCUG00000016686	1511404	1519153	1
3195	GL018748	ENSOCUG00000022815	1610205	1610828	1
3195	GL018748	ENSOCUG00000023655	2096855	2097511	1
3195	GL018748	ENSOCUG00000024497	1444034	1449297	-1
3195	GL018748	ENSOCUG00000024756	963244	969450	-1
3195	GL018748	ENSOCUG00000026060	850704	853930	1
3191	GL018749	ENSOCUG00000001122	857364	859598	1
3191	GL018749	ENSOCUG00000003204	384440	457357	1
3191	GL018749	ENSOCUG00000003696	83687	268237	-1
3191	GL018749	ENSOCUG00000003758	811270	813405	1
3191	GL018749	ENSOCUG00000003765	638786	640978	1
3191	GL018749	ENSOCUG00000003770	594113	614866	1
3191	GL018749	ENSOCUG00000003984	1121268	1260716	1
3191	GL018749	ENSOCUG00000004623	1926462	1963377	-1
3191	GL018749	ENSOCUG00000004636	1881832	1892724	1
3191	GL018749	ENSOCUG00000004639	1828651	1878040	-1
3191	GL018749	ENSOCUG00000004905	1779568	1817474	-1
3191	GL018749	ENSOCUG00000005614	527429	554610	-1
3191	GL018749	ENSOCUG00000007703	1601475	1651932	-1
3191	GL018749	ENSOCUG00000008559	970183	1040233	1
3191	GL018749	ENSOCUG00000008563	932706	934934	1
3191	GL018749	ENSOCUG00000008573	896092	898188	1
3191	GL018749	ENSOCUG00000009274	1548864	1556697	-1
3191	GL018749	ENSOCUG00000009280	1534102	1549757	1
3191	GL018749	ENSOCUG00000012811	1281346	1458335	-1
3191	GL018749	ENSOCUG00000014640	663850	666066	1
3191	GL018749	ENSOCUG00000014867	751127	753097	1
3191	GL018749	ENSOCUG00000016999	759224	761389	1
3191	GL018749	ENSOCUG00000027024	1653	2129	-1
3191	GL018749	ENSOCUG00000027706	1743128	1743841	1
3191	GL018749	ENSOCUG00000029752	53392	56059	-1
3190	GL018750	ENSOCUG00000003067	614799	614963	1
3190	GL018750	ENSOCUG00000004733	911592	927534	-1
3190	GL018750	ENSOCUG00000005367	1820478	1844753	-1
3190	GL018750	ENSOCUG00000005825	1214628	1243359	1
3190	GL018750	ENSOCUG00000007516	107271	131170	1
3190	GL018750	ENSOCUG00000009175	991125	1003613	-1
3190	GL018750	ENSOCUG00000012095	801823	822731	-1
3190	GL018750	ENSOCUG00000012611	1449114	1461015	1
3190	GL018750	ENSOCUG00000012622	1498000	1498449	-1
3190	GL018750	ENSOCUG00000012841	585794	603692	-1
3190	GL018750	ENSOCUG00000013778	1339744	1340822	1
3190	GL018750	ENSOCUG00000014326	878658	900728	-1
3190	GL018750	ENSOCUG00000014408	1745108	1818578	1
3190	GL018750	ENSOCUG00000015608	1356506	1376689	-1
3190	GL018750	ENSOCUG00000015921	1685219	1709425	-1
3190	GL018750	ENSOCUG00000017797	738743	756984	-1
3190	GL018750	ENSOCUG00000021493	1040699	1045322	-1
3190	GL018750	ENSOCUG00000022139	547415	564974	-1
3190	GL018750	ENSOCUG00000022875	1028755	1029057	-1
3190	GL018750	ENSOCUG00000024337	697363	709748	-1
3190	GL018750	ENSOCUG00000025128	984771	985070	-1
3190	GL018750	ENSOCUG00000026267	453370	472580	-1
3190	GL018750	ENSOCUG00000026577	854364	871124	-1
3190	GL018750	ENSOCUG00000026898	622219	641662	-1
3190	GL018750	ENSOCUG00000029218	340204	341258	1
3189	GL018751	ENSOCUG00000000057	1410549	1463041	-1
3189	GL018751	ENSOCUG00000001280	1373708	1377110	1
3189	GL018751	ENSOCUG00000001281	1265558	1323664	-1
3189	GL018751	ENSOCUG00000003324	911198	972256	-1
3189	GL018751	ENSOCUG00000003672	733940	782072	-1
3189	GL018751	ENSOCUG00000008818	368514	370957	1
3189	GL018751	ENSOCUG00000010323	624600	731620	1
3189	GL018751	ENSOCUG00000010462	190174	241539	1
3189	GL018751	ENSOCUG00000011221	1488820	1648236	-1
3189	GL018751	ENSOCUG00000011484	564394	573633	-1
3189	GL018751	ENSOCUG00000012446	253190	328651	-1
3189	GL018751	ENSOCUG00000012617	1341726	1342373	1
3189	GL018751	ENSOCUG00000013870	1227693	1256973	1
3189	GL018751	ENSOCUG00000014486	1193674	1213346	-1
3189	GL018751	ENSOCUG00000014788	18841	136581	-1
3189	GL018751	ENSOCUG00000015804	1060090	1167834	-1
3189	GL018751	ENSOCUG00000016664	380467	484608	-1
3189	GL018751	ENSOCUG00000017262	117789	118748	1
3189	GL018751	ENSOCUG00000022502	359093	363764	-1
3189	GL018751	ENSOCUG00000023219	21	13884	-1
3189	GL018751	ENSOCUG00000023363	591184	599681	-1
3189	GL018751	ENSOCUG00000023816	242277	246794	-1
